Id,x,y
2542,-89.07618993,41.38536405
2543,-89.07141879,41.38237583
2544,-89.41679671,41.85907687
2545,-89.40974498,41.85447801
2546,-89.40790998,41.85449519
2547,-89.41315652,41.88271142
2548,-89.40875058,41.88275276
2549,-89.40497397,41.85452263
2550,-89.40313896,41.85453973
2551,-89.40167096,41.8545534
2552,-89.40020295,41.85456705
2553,-89.40154312,41.84687075
2554,-89.40007529,41.8468844
2555,-89.42190401,41.90046616
2556,-89.42231324,41.90293206
2557,-89.42206074,41.86643648
2558,-90.017524,41.7541452
2559,-89.94148181,41.73218363
2560,-89.42201884,41.86396708
2561,-89.42377019,41.85901087
2562,-89.42336122,41.85654495
2563,-89.42324009,41.84941112
2564,-89.42213919,41.84942156
2565,-89.42328668,41.8521549
2566,-89.65570378,41.80251344
2567,-89.64631037,41.80948176
2568,-89.59843746,41.7998654
2569,-89.59656102,41.79769067
2570,-89.49483364,41.70847818
2571,-89.48495225,41.70885207
2572,-89.47506101,41.70867635
2573,-89.46518905,41.7095973
2574,-89.4633521,41.64649648
2575,-89.45131351,41.64853523
2576,-89.41295138,41.62996616
2577,-89.38844328,41.62991931
2578,-89.37892994,41.62973181
2579,-89.37860542,41.72276686
2580,-89.36902993,41.71956042
2581,-89.37210916,41.68330788
2582,-89.35488694,41.7054167
2583,-89.33202903,41.67186264
2584,-89.35412336,41.65712363
2585,-89.31680286,41.65744904
2586,-89.31168454,41.65776715
2587,-89.31669433,41.65031472
2588,-89.31627008,41.64647629
2589,-89.33395609,41.7253598
2590,-89.3310259,41.72538528
2591,-89.33182643,41.72976919
2592,-89.32962864,41.72978827
2593,-89.32523305,41.7298263
2594,-89.31717444,41.72989558
2595,-89.32957776,41.72649556
2596,-89.32813611,41.70427925
2597,-89.32844726,41.70070896
2598,-89.53053316,41.65871455
2599,-89.33368773,41.731674
2600,-89.58320216,41.58158751
2601,-89.47768935,41.56759233
2602,-89.47119947,41.57259657
2603,-89.45767989,41.57272958
2604,-89.45764658,41.57080886
2605,-89.45761804,41.56916253
2606,-89.45759425,41.56779059
2607,-89.46404646,41.560592
2608,-89.46866601,41.55313671
2609,-89.46420913,41.56992119
2610,-89.44489102,41.57285394
2611,-89.4449663,41.57724417
2612,-89.44542117,41.58245403
2613,-89.43548396,41.5784332
2614,-89.43073337,41.57847865
2615,-89.42817071,41.57822865
2616,-89.44371752,41.61101163
2617,-89.1317639,41.60838735
2618,-89.13249855,41.60865668
2619,-89.12850354,41.61087988
2620,-89.12924158,41.61142364
2621,-89.43166157,41.61167632
2622,-89.42682511,41.60678262
2623,-89.41695413,41.6068761
2624,-89.41228372,41.61185984
2625,-89.07709523,41.59228782
2626,-89.07707003,41.59009248
2627,-89.07209936,41.59306101
2628,-89.07252007,41.59212522
2629,-89.40973805,41.612707
2630,-89.38780034,41.61291034
2631,-89.40499692,41.5471613
2632,-89.39435956,41.54451558
2633,-89.30527345,41.62077304
2634,-89.30521165,41.61665704
2635,-89.28144775,41.64210344
2636,-89.2810739,41.64155766
2637,-89.30047035,41.61752034
2638,-89.29608643,41.61783157
2639,-89.27849723,41.64048114
2640,-89.27885501,41.63992933
2641,-89.42226565,41.87850908
2642,-89.4222051,41.87494218
2643,-89.41937037,41.88100629
2644,-89.41787857,41.87964828
2645,-89.41934714,41.8796344
2646,-89.41939361,41.88237818
2647,-89.41932856,41.8785369
2648,-89.41786001,41.87855077
2649,-89.41784145,41.87745326
2650,-89.4178229,41.87635575
2651,-89.07268364,41.59012077
2652,-89.07599231,41.59174607
2653,-89.2519409,41.5737342
2654,-89.24754807,41.57322034
2655,-89.23403505,41.57387587
2656,-89.23193758,41.58075321
2657,-89.22919045,41.57292575
2658,-90.01731464,41.78817614
2659,-89.20475646,41.57080826
2660,-89.19999509,41.57002094
2661,-89.1707587,41.56996316
2662,-89.17588158,41.57047461
2663,-89.34751706,41.56250226
2664,-89.97247191,41.59645476
2665,-89.12849343,41.61005664
2666,-89.13106644,41.61113656
2667,-89.07490196,41.59230198
2668,-89.07414263,41.58983694
2669,-89.12837743,41.57081291
2670,-89.12287942,41.56947861
2671,-89.10898714,41.56902429
2672,-89.10386486,41.56850985
2673,-89.4177997,41.87498387
2674,-89.41926817,41.87496999
2675,-89.41924959,41.87387248
2676,-89.41920314,41.8711287
2677,-89.41568034,41.87994345
2678,-89.41531319,41.87994691
2679,-90.017329,41.78872476
2680,-89.45828409,41.50219348
2681,-89.44835642,41.47676736
2682,-89.44827647,41.47210266
2683,-89.41384461,41.87996073
2684,-89.46433838,41.57732966
2685,-89.41484919,41.52456521
2686,-89.40462554,41.52466091
2687,-89.43458259,41.54688175
2688,-89.09603659,41.39977989
2689,-89.77915137,41.97500592
2690,-89.77876057,41.95772282
2691,-89.21151131,41.61082461
2692,-89.2114927,41.60945257
2693,-89.92515857,41.97554357
2694,-89.71185124,41.92369514
2695,-89.41237603,41.87997454
2696,-89.89874608,41.69215935
2697,-89.71268148,41.91106202
2698,-89.71021245,41.89874291
2699,-89.47180101,41.33574873
2700,-89.73066625,41.91029571
2701,-89.41090745,41.87998833
2702,-89.40943886,41.8800021
2703,-89.77746004,41.58946524
2704,-89.9404508,41.57303173
2705,-89.93565412,41.57117769
2706,-89.93680435,41.57335708
2707,-89.93994942,41.5691693
2708,-89.07439721,41.59323833
2709,-89.07361964,41.59365499
2710,-89.07350562,41.59807417
2711,-89.40797028,41.88001586
2712,-89.40799326,41.88138775
2713,-89.40652465,41.88140148
2714,-89.40801625,41.88275964
2715,-89.40803465,41.88385715
2716,-89.40843862,41.88604874
2717,-89.4412886,41.46887691
2718,-89.72948072,41.9064683
2719,-89.41020832,41.5089658
2720,-89.44492715,41.55364311
2721,-89.43531138,41.56828076
2722,-89.95487222,41.76931654
2723,-89.54356817,41.55347043
2724,-89.5544659,41.56954683
2725,-89.94893518,41.75183733
2726,-89.43504392,41.57404646
2727,-89.96129342,41.74782097
2728,-89.40662387,41.57925513
2729,-89.40614036,41.57212432
2730,-89.44823426,41.59724623
2731,-89.45517941,41.59717866
2732,-89.34733104,41.62068416
2733,-89.35208054,41.62036773
2734,-89.35063856,41.59842576
2735,-89.3572185,41.59836734
2736,-89.32838076,41.57748903
2737,-89.32832601,41.57392183
2738,-89.30171855,41.50526506
2739,-89.34156477,41.50418165
2740,-89.34879458,41.5040357
2741,-89.34884558,41.5306558
2742,-89.7383008,41.90663513
2743,-89.73794599,41.89044889
2744,-90.02793225,42.09289022
2745,-89.51225623,41.99973622
2746,-89.62295943,42.07099049
2747,-89.63861598,41.8279557
2748,-90.00869527,42.11786909
2749,-89.97964549,42.1062159
2750,-89.72528379,41.88237057
2751,-89.72549824,41.89224699
2752,-89.7199847,41.89203929
2753,-89.7185753,41.89480048
2754,-89.35287969,41.53171786
2755,-89.34753745,41.63385515
2756,-89.35227063,41.63244113
2757,-89.48987456,41.63607869
2758,-89.40505603,41.8814152
2759,-89.40322025,41.88143232
2760,-89.40279361,41.87786882
2761,-89.40462929,41.8778517
2762,-89.40646496,41.87783456
2763,-89.4079335,41.87782083
2764,-89.40795189,41.87891834
2765,-89.40942045,41.87890459
2766,-89.41088901,41.87889082
2767,-89.41235757,41.87887703
2768,-89.41382612,41.87886322
2769,-89.41529468,41.8788494
2770,-89.41523451,41.87528248
2771,-89.41376604,41.87529631
2772,-89.41229756,41.87531012
2773,-89.41082908,41.87532391
2774,-89.40936061,41.87533768
2775,-89.40789213,41.87535143
2776,-89.40791511,41.87672332
2777,-89.40607947,41.87674048
2778,-89.40461096,41.87675419
2779,-89.40277531,41.8767713
2780,-89.40787374,41.87425391
2781,-89.40747906,41.87261108
2782,-89.41459032,41.87257178
2783,-89.41557385,41.87363276
2784,-89.41373831,41.87365004
2785,-89.41371058,41.87200377
2786,-89.41566182,41.87884594
2787,-89.41137607,41.8860212
2788,-89.41143143,41.88931373
2789,-89.40996263,41.88932751
2790,-89.40994881,41.88850438
2791,-89.40555623,41.88936874
2792,-89.40554246,41.88854561
2793,-89.41584708,41.88982103
2794,-89.39527914,41.88973866
2795,-89.46485301,41.87809733
2796,-89.39718345,41.89383735
2797,-89.39869796,41.89656751
2798,-89.41574981,41.88405911
2799,-89.42563997,41.88259335
2800,-89.40599843,41.78398607
2801,-89.39651593,41.87573174
2802,-89.40245747,41.7694745
2803,-89.40587497,41.77657773
2804,-89.43027694,41.87459094
2805,-89.4354118,41.87426735
2806,-89.4053488,41.79120953
2807,-89.43539294,41.87316984
2808,-89.43536937,41.87179796
2809,-89.44495189,41.87390097
2810,-89.44493287,41.87280347
2811,-89.4449091,41.8714316
2812,-89.44752164,41.87387607
2813,-89.44899006,41.87386181
2814,-89.71846266,41.88958791
2815,-89.44500895,41.87719347
2816,-89.4442842,41.87774933
2817,-89.44501846,41.87774222
2818,-89.44503748,41.87883972
2819,-89.44284416,41.87940978
2820,-89.45486375,41.8738046
2821,-89.40598746,41.79850328
2822,-89.4544487,41.87106444
2823,-89.45494532,41.87846896
2824,-89.46220585,41.87373265
2825,-89.52142312,41.83965586
2826,-89.46440847,41.87371098
2827,-89.46436009,41.87096725
2828,-89.46438428,41.87233911
2829,-89.4795332,41.87767732
2830,-89.47942534,41.87164114
2831,-89.58559674,41.6109257
2832,-89.98055335,41.74150917
2833,-89.4012984,41.45553314
2834,-89.47940083,41.87026928
2835,-89.48467293,41.8776259
2836,-89.49887602,41.87117094
2837,-89.49845911,41.86843097
2838,-89.51316199,41.86937853
2839,-89.51314181,41.86828106
2840,-89.52303731,41.8673557
2841,-89.52301696,41.86625823
2842,-89.47426656,41.87059483
2843,-89.94380938,41.73736502
2844,-89.45443431,41.87024131
2845,-89.50137319,41.8469965
2846,-89.50246403,41.84643656
2847,-89.52397108,41.83853179
2848,-89.47205827,41.8289046
2849,-89.45266311,41.83183949
2850,-89.42426314,41.86641558
2851,-89.42422116,41.86394618
2852,-89.40761155,41.8366605
2853,-89.45271092,41.83458326
2854,-90.05768503,41.68000478
2855,-89.89571524,41.79373652
2856,-89.97931451,41.79339212
2857,-89.84079852,41.677539
2858,-89.84051102,41.67290498
2859,-89.40624049,41.82048232
2860,-89.40575007,41.81307745
2861,-89.40834535,41.83665363
2862,-89.70930133,41.89052132
2863,-89.40648335,41.83502451
2864,-89.40636419,41.82789061
2865,-89.97960384,41.79036937
2866,-89.89432881,41.7970484
2867,-89.7166683,41.89153046
2868,-90.04782739,41.68097556
2869,-90.04936259,41.69741792
2870,-89.42073663,41.87495609
2871,-90.03397318,41.68310241
2872,-89.4207785,41.87742549
2873,-89.42079711,41.878523
2874,-89.42081571,41.87962051
2875,-89.42083898,41.88099239
2876,-89.40520248,41.80575542
2877,-89.62372607,41.79903524
2878,-89.78004216,41.70496669
2879,-89.78090361,41.71071876
2880,-89.97906657,41.6976231
2881,-89.73575147,41.65529578
2882,-89.74753818,41.72567879
2883,-89.74667946,41.71992644
2884,-89.71883064,41.7364567
2885,-89.71868912,41.72987222
2886,-89.978337,41.68336358
2887,-89.58280521,41.71249493
2888,-89.57877734,41.71253866
2889,-90.00852593,41.70405788
2890,-89.68143489,41.87521005
2891,-89.85080009,41.87940826
2892,-89.8504886,41.8662404
2893,-89.93905127,41.67870526
2894,-89.62105709,41.73896634
2895,-89.38424096,41.82123456
2896,-89.38313988,41.7987418
2897,-89.80751075,41.86515371
2898,-89.38289365,41.78365065
2899,-89.76030268,41.83885707
2900,-89.89262006,41.86265741
2901,-89.8950153,41.85549004
2902,-90.2179011,41.6258976
2903,-89.89019191,41.8533602
2904,-89.88799037,41.85339003
2905,-89.88322036,41.85345451
2906,-89.87554788,41.8549299
2907,-89.93054482,41.89671241
2908,-89.98868062,41.87228931
2909,-90.11816294,41.64313203
2910,-89.9724408,41.86895491
2911,-89.9632728,41.86935984
2912,-89.98027381,41.88805181
2913,-89.2999215,41.70314789
2914,-89.9485844,41.73784682
2915,-89.51071103,41.65535174
2916,-89.51118188,41.66110995
2917,-89.28013745,41.62756925
2918,-89.28854102,41.62695085
2919,-90.04082717,41.63772101
2920,-89.27863274,41.57461559
2921,-89.27857673,41.57077393
2922,-89.24862496,41.57183959
2923,-89.25087182,41.5756638
2924,-89.23145045,41.57197503
2925,-89.23149987,41.57554233
2926,-89.20253088,41.56835517
2927,-89.20221329,41.57192526
2928,-89.17329881,41.56857245
2929,-89.17334502,41.5721398
2930,-89.12407893,41.6078916
2931,-89.12578931,41.56836083
2932,-89.12583291,41.57192823
2933,-89.10640636,41.5671206
2934,-89.10644562,41.5704136
2935,-89.07633268,41.58954837
2936,-89.07235879,41.59369055
2937,-89.92277553,41.76098373
2938,-90.00362821,41.76944114
2939,-90.30986788,42.46237517
2940,-90.32839516,42.46232845
2941,-90.33469143,42.46221864
2942,-90.35432958,42.46214831
2943,-90.04158417,41.65252862
2944,-90.00207976,41.63883905
2945,-90.4336119,42.46154553
2946,-90.44275273,42.44683534
2947,-90.45274949,42.44665085
2948,-90.46274616,42.4464655
2949,-89.97539853,41.63977224
2950,-90.4827392,42.44609217
2951,-90.49273558,42.4459042
2952,-90.49299002,42.45330771
2953,-90.4826125,42.43155229
2954,-90.47162626,42.42434951
2955,-90.46163316,42.42453556
2956,-90.43930659,42.4213811
2957,-90.43317045,42.42615824
2958,-90.43816875,42.42057886
2959,-90.43162587,42.42426585
2960,-90.39695865,42.43998655
2961,-90.35400317,42.44047775
2962,-90.33400156,42.44055435
2963,-90.31956209,42.44080556
2964,-90.31144255,42.44176917
2965,-89.93665487,41.64114258
2966,-90.28562679,42.44550455
2967,-90.27541487,42.42674549
2968,-90.28503931,42.42658197
2969,-89.86040766,41.6501394
2970,-90.33057791,42.42607168
2971,-90.33872131,42.42592945
2972,-90.353166,42.42595013
2973,-90.32832294,42.23788001
2974,-90.50042077,42.41091254
2975,-90.47052019,42.40269385
2976,-90.46030815,42.39629864
2977,-90.21217355,42.23106148
2978,-90.45091076,42.40305791
2979,-90.43611095,42.40333044
2980,-90.33703422,42.18641642
2981,-90.3701367,42.41247926
2982,-90.29518665,41.88227906
2983,-90.46542115,42.07626387
2984,-90.35788913,42.41159876
2985,-90.33789672,42.41167584
2986,-90.30606169,42.41195392
2987,-90.30691366,42.41550627
2988,-90.27496622,42.41221062
2989,-90.27452636,42.39794995
2990,-90.30116627,42.39749561
2991,-90.29844791,42.39342645
2992,-90.32126703,42.4009901
2993,-90.33766963,42.40454579
2994,-90.34249114,42.39321152
2995,-90.37246638,42.39295646
2996,-90.37222075,42.39680223
2997,-90.40663686,42.39645911
2998,-90.41144639,42.396372
2999,-90.41153691,42.39911421
3000,-90.41514601,42.39630485
3001,-90.4354937,42.39593339
3002,-90.45982706,42.39301496
3003,-90.47026885,42.39529017
3004,-90.49865249,42.38103815
3005,-89.93693248,41.74075427
3006,-90.49775507,42.36568956
3007,-90.48333425,42.36596101
3008,-90.32861239,42.07104183
3009,-90.45374324,42.36623795
3010,-89.97357108,41.61098367
3011,-90.42896798,42.36669367
3012,-90.4104786,42.36703027
3013,-90.38422314,42.36750312
3014,-90.37164101,42.3674532
3015,-90.34686399,42.36789119
3016,-90.34167789,42.3677078
3017,-90.31246247,42.36821603
3018,-90.30270011,42.37551828
3019,-90.29071602,42.38285767
3020,-90.30293159,42.38292277
3021,-90.34214122,42.3822422
3022,-90.34731975,42.38215131
3023,-90.37211125,42.38198733
3024,-90.43793713,41.89072696
3025,-90.40601413,42.38878759
3026,-90.41083212,42.38897473
3027,-90.43487662,42.38853631
3028,-90.40973969,42.37829349
3029,-90.4088735,42.37446778
3030,-90.40641097,42.37835375
3031,-90.40382196,42.37840056
3032,-90.0005234,41.7486304
3033,-90.49680179,42.34869567
3034,-90.48288538,42.35279893
3035,-90.4584671,42.36368098
3036,-90.45758012,42.33735634
3037,-90.42838087,42.3378938
3038,-90.40878204,42.33797598
3039,-90.40926035,42.35250985
3040,-90.36340703,42.35305682
3041,-90.37099637,42.35895867
3042,-90.34593594,42.33882237
3043,-90.32711579,41.94072646
3044,-90.37994233,42.33822019
3045,-90.39917185,42.3381496
3046,-90.34026047,42.33480605
3047,-90.33949508,42.33399628
3048,-90.31703582,42.34892979
3049,-90.3123247,42.3638282
3050,-90.30235734,42.36454865
3051,-90.29309522,42.36415863
3052,-89.95749618,41.58239713
3053,-90.27414235,42.36146286
3054,-90.27727827,42.36717188
3055,-90.27400053,42.36887375
3056,-90.26488929,42.34927166
3057,-90.27598082,42.34908421
3058,-90.28293758,42.34677098
3059,-90.29254977,42.34660707
3060,-90.4372961,41.8600052
3061,-90.26275684,42.31583198
3062,-90.27919329,42.32131635
3063,-90.30140044,42.32203478
3064,-90.32105561,42.32389074
3065,-90.32366846,42.32466857
3066,-90.34473333,42.32430087
3067,-90.36025455,42.32402745
3068,-90.3794799,42.32396025
3069,-90.37913329,42.31326527
3070,-90.39870507,42.32388984
3071,-90.44356628,41.81625928
3072,-90.40811479,42.31768335
3073,-90.39853635,42.30742955
3074,-90.44785288,42.32299369
3075,-90.43395148,41.78021352
3076,-90.46706795,42.32263759
3077,-90.4962688,42.32236465
3078,-90.49577097,42.30783153
3079,-90.47656076,42.30819233
3080,-90.4665861,42.30837841
3081,-90.45697155,42.30828255
3082,-90.44736618,42.30846011
3083,-90.25959679,42.46652397
3084,-90.25689473,42.46300236
3085,-90.22750953,42.45937614
3086,-90.2377296,42.47868804
3087,-89.99526236,41.75776248
3088,-89.81031904,42.03470508
3089,-90.17451202,42.47176419
3090,-90.13006399,42.47274419
3091,-90.10656256,42.48051872
3092,-90.03321148,42.48217919
3093,-90.04207955,42.46750477
3094,-89.81293306,42.03631787
3095,-90.07170086,42.46651044
3096,-90.11724967,42.46526159
3097,-90.12996199,42.46917877
3098,-90.12974234,42.46149939
3099,-89.81366904,42.03630838
3100,-90.10091198,42.45097227
3101,-90.0712987,42.45197401
3102,-90.04188558,42.46037358
3103,-90.16927114,42.45730584
3104,-90.174086,42.45722859
3105,-90.2077895,42.45668219
3106,-90.21260421,42.45660333
3107,-90.23423963,42.44911242
3108,-90.25274675,42.44852952
3109,-90.20757681,42.44955164
3110,-90.16895066,42.44633552
3111,-90.12933467,42.44723767
3112,-90.16884654,42.44277016
3113,-90.19143398,42.44240612
3114,-89.81657465,42.0346244
3115,-89.9994432,41.7351995
3116,-90.12924281,42.48290933
3117,-90.22720367,42.44922893
3118,-90.20694177,42.41581247
3119,-89.78744444,41.82205146
3120,-90.1876225,42.41365721
3121,-90.1680063,42.41397293
3122,-90.15956515,42.41657725
3123,-90.12883332,42.42968472
3124,-89.95977446,41.77473561
3125,-90.0905214,42.4371383
3126,-90.07053413,42.43771743
3127,-90.09873732,42.42631088
3128,-90.09207359,42.42641334
3129,-90.07024624,42.42729503
3130,-90.06983817,42.42592927
3131,-90.05593536,42.43217564
3132,-89.80317471,41.836121
3133,-90.03088428,42.40977513
3134,-90.04050744,42.40963219
3135,-90.04031404,42.40250093
3136,-90.06953475,42.40151321
3137,-90.06973902,42.40891864
3138,-90.08194498,42.40845866
3139,-90.09415071,42.40799739
3140,-90.13919979,42.40372933
3141,-90.13575925,42.39994205
3142,-90.17413098,42.3954907
3143,-90.15304816,42.39610178
3144,-90.18338004,42.37009796
3145,-90.17825773,42.38472317
3146,-90.1871364,42.3845799
3147,-90.20638145,42.38454139
3148,-90.23078066,42.38359125
3149,-90.26341781,42.39786319
3150,-90.23122693,42.39840082
3151,-90.20643566,42.3988087
3152,-90.18757243,42.39938984
3153,-90.17277113,42.39962836
3154,-89.76907667,41.83737561
3155,-90.09260576,42.37921017
3156,-90.09315191,42.38551277
3157,-90.08962338,42.37843274
3158,-90.07365713,42.3899263
3159,-90.06922471,42.39026791
3160,-90.06905812,42.37078868
3161,-90.04968197,42.36586702
3162,-90.03381484,42.36747548
3163,-90.05861534,42.34076322
3164,-89.72142538,41.80585429
3165,-90.09771838,42.35032051
3166,-90.10712386,42.34276677
3167,-90.09738087,42.33825246
3168,-89.73859702,41.8531201
3169,-90.05355482,42.33150991
3170,-90.05285287,42.33289241
3171,-90.05025027,42.33238263
3172,-90.02930452,42.33735912
3173,-90.02907603,42.3288563
3174,-90.10711574,42.32932168
3175,-90.13197638,42.37119055
3176,-89.73525407,41.83450045
3177,-90.16136739,42.33834746
3178,-90.20515944,42.3434029
3179,-90.21961038,42.34426357
3180,-90.20550949,42.35519597
3181,-90.2057294,42.3626009
3182,-90.1864991,42.36291344
3183,-89.72325877,41.80583212
3184,-90.23700842,42.36921977
3185,-90.24774887,42.345169
3186,-90.24923599,42.34541854
3187,-89.71807799,41.80369933
3188,-90.21906935,42.32616268
3189,-90.21885635,42.31903202
3190,-90.20444372,42.31926818
3191,-90.20438682,42.31734836
3192,-90.21863524,42.31162708
3193,-89.7264935,41.8027743
3194,-90.18538753,42.32506548
3195,-90.16591033,42.32922
3196,-90.03245496,42.46792228
3197,-89.72942678,41.80273868
3198,-90.0229941,42.4606537
3199,-90.01337039,42.46106959
3200,-90.00151664,42.46124277
3201,-90.01132903,42.42625212
3202,-90.01385853,42.41002605
3203,-90.0046126,42.41043564
3204,-89.99850181,42.40339044
3205,-90.01459528,42.39602133
3206,-89.71796033,41.78119817
3207,-89.97219063,42.41666606
3208,-89.72528517,41.78083522
3209,-89.93319572,42.42682072
3210,-89.7222759,41.77730416
3211,-89.72889853,41.74456756
3212,-89.79518341,42.33701657
3213,-89.71937984,41.74495722
3214,-89.85551753,42.3697075
3215,-90.25737362,42.47863423
3216,-89.99433155,41.7500922
3217,-89.96001366,42.33232664
3218,-89.88296365,42.34217471
3219,-89.80233614,42.34241306
3220,-89.82472309,42.35063026
3221,-90.17304543,42.48495824
3222,-89.73675141,41.83585426
3223,-89.90686913,42.48480702
3224,-89.67004763,42.43567987
3225,-89.62434353,42.42879517
3226,-89.70324756,41.79619337
3227,-89.79701727,42.41601876
3228,-89.71621093,42.36186888
3229,-89.71441553,42.36436009
3230,-89.70621176,42.36144027
3231,-89.69882572,42.36207728
3232,-89.69329497,42.36296622
3233,-89.63446002,42.38066167
3234,-89.7475572,42.47261567
3235,-90.49527351,42.29329836
3236,-90.48085988,42.29329492
3237,-90.47605842,42.29338477
3238,-90.456483,42.29374902
3239,-90.44687067,42.29365227
3240,-90.41732205,42.29419327
3241,-90.40734921,42.29437414
3242,-90.39811502,42.29454085
3243,-90.37853828,42.2948918
3244,-90.34934845,42.29513447
3245,-89.37474794,41.71072701
3246,-89.37402885,41.71155681
3247,-90.3206569,42.29947694
3248,-90.30106915,42.29954045
3249,-90.29811378,42.29959114
3250,-90.28222009,42.29958806
3251,-90.47557503,42.2791256
3252,-89.72516307,41.91063697
3253,-90.4467723,42.27966024
3254,-90.21710529,42.10451058
3255,-90.39764919,42.28028096
3256,-90.37806799,42.2803575
3257,-90.35406381,42.28078314
3258,-90.34889361,42.28087416
3259,-90.21578189,42.10436766
3260,-90.30050564,42.28144029
3261,-90.2170522,42.10582857
3262,-90.2683748,42.28198713
3263,-90.26655333,42.28284104
3264,-90.2668975,42.28201206
3265,-90.49440528,42.25709542
3266,-90.47532188,42.26074625
3267,-90.45356917,42.26197379
3268,-90.44398911,42.26269935
3269,-90.41600386,42.26540629
3270,-90.39698687,42.25998798
3271,-90.37767477,42.25676689
3272,-90.35796906,42.25272631
3273,-90.21589095,42.10518907
3274,-90.34845012,42.25536354
3275,-90.33368395,42.25562213
3276,-90.3288849,42.25570576
3277,-89.79721617,41.94486592
3278,-90.28063385,42.26010255
3279,-90.26586597,42.26035243
3280,-90.26106637,42.26043323
3281,-90.37783741,42.27322746
3282,-90.35863627,42.27356828
3283,-90.35840793,42.26643814
3284,-90.33033863,42.26665613
3285,-90.3000535,42.26690527
3286,-90.3477405,42.24467471
3287,-90.32859953,42.24665577
3288,-90.29949093,42.248805
3289,-90.37667691,42.23730285
3290,-90.34751362,42.23754449
3291,-90.30396508,42.23830125
3292,-90.29916726,42.23838361
3293,-90.29325373,42.23821045
3294,-90.27996733,42.23843679
3295,-90.26040653,42.23876722
3296,-90.26018119,42.23136236
3297,-90.2911964,42.23138575
3298,-90.3041122,42.23116448
3299,-90.2891226,42.2240125
3300,-90.30388181,42.2237598
3301,-90.31864942,42.22377946
3302,-90.32861169,42.22360653
3303,-90.33082552,42.22356799
3304,-90.33075634,42.22137404
3305,-90.34742907,42.22327753
3306,-90.49320316,42.23269736
3307,-90.4743569,42.23222768
3308,-89.79538512,41.94516367
3309,-90.44073286,42.23147869
3310,-90.41706301,42.23026497
3311,-89.56759688,41.97569201
3312,-90.3889037,42.22720617
3313,-90.36232817,42.21588063
3314,-90.34757132,42.2161408
3315,-89.56726401,41.97654627
3316,-90.33613463,42.21634114
3317,-89.73679828,41.8547886
3318,-90.31841739,42.21637483
3319,-90.31834865,42.21418087
3320,-90.28905134,42.2097452
3321,-90.27945991,42.20990838
3322,-90.3526158,42.20068602
3323,-90.3485935,42.20185435
3324,-90.3371594,42.20205473
3325,-90.33015134,42.20217699
3326,-90.31761049,42.20239468
3327,-90.28358905,42.18816098
3328,-90.27890579,42.20388109
3329,-90.44031319,42.21886439
3330,-90.4159096,42.20641378
3331,-89.20278112,41.58701501
3332,-90.39582786,42.2130878
3333,-90.38829876,42.20855829
3334,-90.38569482,42.19653161
3335,-90.35697175,42.19841407
3336,-90.49279122,42.198955
3337,-90.47362324,42.19958878
3338,-89.20245611,41.59003627
3339,-90.49242702,42.18826057
3340,-90.47251555,42.18863375
3341,-90.44400397,42.18559499
3342,-90.41910082,42.180014
3343,-90.40436179,42.18055553
3344,-90.40408431,42.17205432
3345,-90.38489639,42.1718504
3346,-90.38502939,42.17596394
3347,-90.36131028,42.18406891
3348,-90.35661296,42.18717023
3349,-90.34665658,42.18734546
3350,-90.33780639,42.1875005
3351,-90.33706887,42.18751339
3352,-90.31218203,42.18218324
3353,-90.28321811,42.17609386
3354,-90.26263896,42.16656362
3355,-90.49205369,42.17729189
3356,-90.4724681,42.17628696
3357,-89.20097197,41.58840086
3358,-90.49206783,42.16686469
3359,-90.48198552,42.16321253
3360,-90.47240228,42.16339169
3361,-89.2049926,41.58837045
3362,-90.43333125,42.16411382
3363,-90.42337897,42.16429563
3364,-90.41866818,42.16685094
3365,-90.40383379,42.16437579
3366,-90.38466591,42.16472025
3367,-90.37987389,42.16480587
3368,-90.36040785,42.15582214
3369,-90.34573448,42.15827572
3370,-90.31881867,42.15847046
3371,-90.28268738,42.15881588
3372,-90.45238181,42.14922048
3373,-90.43285057,42.1495797
3374,-90.41331899,42.1499356
3375,-90.41357951,42.15788833
3376,-90.40360125,42.15724571
3377,-90.41285169,42.14692572
3378,-89.20370013,41.60100432
3379,-89.20227829,41.60403387
3380,-89.20115575,41.6021213
3381,-89.20445713,41.60291964
3382,-90.32131237,42.14388422
3383,-89.20210782,41.61858025
3384,-90.28224966,42.14455465
3385,-90.26788556,42.14507223
3386,-89.36225821,41.70836966
3387,-90.48098376,42.13359672
3388,-90.45186959,42.13386382
3389,-90.43197465,42.13422959
3390,-90.43123779,42.13424307
3391,-90.43192936,42.13285844
3392,-90.40286841,42.13475849
3393,-90.1976703,41.60921345
3394,-90.32069505,42.1359374
3395,-90.30300015,42.13596824
3396,-90.26671449,42.13082326
3397,-89.35863571,41.7108719
3398,-89.3600568,41.70811492
3399,-90.18184456,42.30509204
3400,-90.16970752,42.30720786
3401,-89.20066347,41.61996334
3402,-90.13566669,42.30610174
3403,-89.20357792,41.619118
3404,-90.12569031,42.30625815
3405,-90.10611451,42.30683694
3406,-90.06437488,42.30802358
3407,-89.79267859,42.13234547
3408,-90.23902138,42.3011375
3409,-90.23641875,42.30063195
3410,-90.23494099,42.30065648
3411,-90.25673648,42.11781986
3412,-90.23894693,42.29866921
3413,-89.79157924,42.13263386
3414,-90.23778904,42.2970421
3415,-90.23631136,42.29706664
3416,-90.23483368,42.29709116
